accession	organism	kingdom	length	tm_helix_start_leq_90
O60182	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	934	False
Q2VUH8	Komagataella pastoris	Fungi	323	False
Q8IZL9	Homo sapiens	Metazoa	346	False
A1Z9G2	Drosophila melanogaster	Metazoa	883	False
O35495	Mus musculus	Metazoa	469	False
Q867Z4	Drosophila melanogaster	Metazoa	970	False
Q8BMA3	Mus musculus	Metazoa	555	False
Q9QXA5	Mus musculus	Metazoa	137	False
P51946	Homo sapiens	Metazoa	323	False
O57406	Xenopus laevis	Metazoa	489	False
P24278	Homo sapiens	Metazoa	435	False
Q9NQW8	Homo sapiens	Metazoa	809	False
Q9U1H9	Drosophila melanogaster	Metazoa	672	False
Q9M670	Arabidopsis thaliana	Plants	366	False
Q5BPS0	Arabidopsis thaliana	Plants	213	False
Q86Y07	Homo sapiens	Metazoa	508	False
Q9BQ65	Homo sapiens	Metazoa	265	False
Q9NUQ6	Homo sapiens	Metazoa	558	False
P35583	Mus musculus	Metazoa	459	False
Q9GL77	Bos taurus	Metazoa	1079	False
Q9VLL3	Drosophila melanogaster	Metazoa	753	False
O65312	Arabidopsis thaliana	Plants	689	False
Q3UHK6	Mus musculus	Metazoa	2771	False
Q9SN78	Arabidopsis thaliana	Plants	333	False
P39996	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	337	False
Q0ZCJ7	Mus musculus	Metazoa	421	False
Q96T23	Homo sapiens	Metazoa	1441	False
P50479	Homo sapiens	Metazoa	330	False
Q9LRH6	Arabidopsis thaliana	Plants	309	False
P0CV94	Fragaria ananassa	Plants	519	False
Q8INR6	Drosophila melanogaster	Metazoa	1848	False
Q06143	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	298	True
Q7ZYV9	Xenopus laevis	Metazoa	1202	False
P82663	Homo sapiens	Metazoa	173	False
P36048	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1008	False
Q07343	Homo sapiens	Metazoa	736	False
Q8IWS0	Homo sapiens	Metazoa	365	False
P12853	Chlamydomonas reinhardtii	Plants	291	False
Q96398	Cucumis sativus	Plants	322	False
Q96327	Arabidopsis thaliana	Plants	392	False
Q9SR70	Arabidopsis thaliana	Plants	230	False
A2APF3	Mus musculus	Metazoa	636	False
Q9XH32	Spinacia oleracea	Plants	222	False
Q96IY1	Homo sapiens	Metazoa	281	False
P10809	Homo sapiens	Metazoa	573	False
A8MR65	Arabidopsis thaliana	Plants	201	False
B7SXM5	Danio rerio	Metazoa	180	False
Q9VVR6	Drosophila melanogaster	Metazoa	196	False
Q00416	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	2231	False
P24100	Arabidopsis thaliana	Plants	294	False
P06507	Spinacia oleracea	Plants	100	False
P91277	Caenorhabditis elegans	Metazoa	397	False
P59998	Homo sapiens	Metazoa	168	False
O43592	Homo sapiens	Metazoa	962	False
P03871	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	373	False
P41235	Homo sapiens	Metazoa	474	False
P34225	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	687	False
Q0JB88	Oryza sativa subsp. japonica	Plants	416	False
P92204	Drosophila melanogaster	Metazoa	280	False
Q9C8Z9	Arabidopsis thaliana	Plants	221	False
P00024	Aquarana catesbeiana	Metazoa	105	False
Q96D96	Homo sapiens	Metazoa	273	False
Q9NTU4	Homo sapiens	Metazoa	200	False
Q86BP6	Drosophila melanogaster	Metazoa	1162	False
P08466	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	329	False
Q9H6W3	Homo sapiens	Metazoa	641	False
P13106	Bumilleriopsis filiformis	Other	98	False
P18155	Mus musculus	Metazoa	350	False
P11383	Triticum aestivum	Plants	477	False
Q8UVD9	Gallus gallus	Metazoa	769	False
P98182	Homo sapiens	Metazoa	395	False
Q93ZG3	Arabidopsis thaliana	Plants	450	False
Q9XPJ9	Dictyostelium discoideum	Other	519	False
Q3TQ03	Mus musculus	Metazoa	375	False
Q5BJX1	Rattus norvegicus	Metazoa	134	False
P87112	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	2100	False
Q9NPB9	Homo sapiens	Metazoa	350	True
Q10101	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	195	False
Q1K8U2	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	84	False
Q9Y3V2	Homo sapiens	Metazoa	267	False
Q9QYB1	Mus musculus	Metazoa	253	True
P26659	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	772	False
Q8NB49	Homo sapiens	Metazoa	1132	True
P43569	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	289	False
Q9Z1X4	Mus musculus	Metazoa	898	False
Q10430	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	238	False
A0A8P0N4K0	Canis lupus familiaris	Metazoa	1614	False
Q9URQ5	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	78	False
P12762	Equus caballus	Metazoa	500	False
Q9NTK1	Homo sapiens	Metazoa	212	False
P81718	Rattus norvegicus	Metazoa	613	False
P70406	Mus musculus	Metazoa	309	True
Q92989	Homo sapiens	Metazoa	425	False
Q9P0U4	Homo sapiens	Metazoa	656	False
Q9FVW4	Arabidopsis thaliana	Plants	482	False
Q7S9I4	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	174	False
O94606	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	473	False
P68429	Medicago sativa	Plants	136	False
Q9ERZ6	Mus musculus	Metazoa	759	False
Q9FHW2	Arabidopsis thaliana	Plants	171	False
Q9ZW35	Arabidopsis thaliana	Plants	264	False
P79391	Bos taurus	Metazoa	270	True
Q64028	Mus musculus	Metazoa	1010	False
Q8MUJ1	Drosophila melanogaster	Metazoa	415	True
O95777	Homo sapiens	Metazoa	96	False
P38300	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	278	False
Q8BFW6	Mus musculus	Metazoa	529	True
P10795	Arabidopsis thaliana	Plants	180	False
Q9VWF2	Drosophila melanogaster	Metazoa	2006	False
Q94JQ4	Arabidopsis thaliana	Plants	187	False
P24004	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1043	False
Q16773	Homo sapiens	Metazoa	422	False
Q8NB16	Homo sapiens	Metazoa	471	False
Q9JJ09	Rattus norvegicus	Metazoa	695	False
P41597	Homo sapiens	Metazoa	374	True
P39518	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	744	False
C6KIE6	Arabidopsis thaliana	Plants	861	False
P38262	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	535	False
Q9FNH6	Arabidopsis thaliana	Plants	231	True
Q9JKL7	Rattus norvegicus	Metazoa	494	False
P78537	Homo sapiens	Metazoa	153	False
Q9VEC3	Drosophila melanogaster	Metazoa	648	False
A8CEI3	Leucaena leucocephala	Plants	443	False
Q95RA8	Drosophila melanogaster	Metazoa	219	False
P0CX37	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	236	False
Q805F9	Gallus gallus	Metazoa	1140	False
P28239	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	310	False
Q9Y0E4	Drosophila melanogaster	Metazoa	2262	False
P40050	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	688	False
P30260	Homo sapiens	Metazoa	824	False
Q8VIJ5	Rattus norvegicus	Metazoa	916	False
Q56WD9	Arabidopsis thaliana	Plants	462	False
Q6XP49	Mus musculus	Metazoa	780	False
P17789	Drosophila melanogaster	Metazoa	643	False
Q6ZVD7	Homo sapiens	Metazoa	989	False
Q10109	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	688	False
O96625	Dictyostelium discoideum	Other	169	False
Q0J995	Oryza sativa subsp. japonica	Plants	424	False
P83525	Scopolia japonica	Plants	97	False
Q9BYN7	Homo sapiens	Metazoa	854	False
E0CX11	Homo sapiens	Metazoa	47	True
O23193	Arabidopsis thaliana	Plants	236	False
Q337M4	Oryza sativa subsp. japonica	Plants	364	False
P35558	Homo sapiens	Metazoa	622	False
Q9XF23	Arabidopsis thaliana	Plants	623	False
Q8CIW6	Mus musculus	Metazoa	758	False
Q9BYD1	Homo sapiens	Metazoa	178	False
Q8GWK1	Arabidopsis thaliana	Plants	221	False
O55242	Mus musculus	Metazoa	223	True
Q08209	Homo sapiens	Metazoa	521	False
F4KAV2	Arabidopsis thaliana	Plants	442	False
Q9C5C0	Arabidopsis thaliana	Plants	615	False
Q9XJ36	Arabidopsis thaliana	Plants	279	False
Q16555	Homo sapiens	Metazoa	572	False
P18616	Arabidopsis thaliana	Plants	1839	False
Q3KNS1	Homo sapiens	Metazoa	954	False
Q9FI43	Arabidopsis thaliana	Plants	487	False
Q9ULD0	Homo sapiens	Metazoa	1010	False
P97500	Mus musculus	Metazoa	1187	False
Q8GYH7	Arabidopsis thaliana	Plants	249	False
P19793	Homo sapiens	Metazoa	462	False
Q13131	Homo sapiens	Metazoa	559	False
O95232	Homo sapiens	Metazoa	432	False
Q15388	Homo sapiens	Metazoa	145	True
Q09728	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	411	False
F1MAB7	Rattus norvegicus	Metazoa	1050	False
P16965	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	84	False
Q6U7Q0	Homo sapiens	Metazoa	402	False
Q76PC4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	562	False
P56522	Rattus norvegicus	Metazoa	494	False
P10896	Arabidopsis thaliana	Plants	474	False
P0C2C4	Rattus norvegicus	Metazoa	263	False
O43257	Homo sapiens	Metazoa	154	False
A1CWT6	Neosartorya fischeri (strain ATCC 1020 / DSM 3700 / CBS 544.65 / FGSC A1164 / JCM 1740 / NRRL 181 / WB 181)	Fungi	488	False
Q8JZQ2	Mus musculus	Metazoa	802	False
Q9M8M7	Arabidopsis thaliana	Plants	457	False
P20108	Mus musculus	Metazoa	257	False
Q9W3E2	Drosophila melanogaster	Metazoa	1195	False
O70131	Mus musculus	Metazoa	152	True
Q9Y6H1	Homo sapiens	Metazoa	151	False
Q09793	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	425	False
Q09902	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	85	False
Q9WUS4	Mus musculus	Metazoa	505	True
Q14680	Homo sapiens	Metazoa	651	False
P40033	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	138	False
Q9UPW5	Homo sapiens	Metazoa	1226	False
Q9ZPF5	Arabidopsis thaliana	Plants	344	False
P12277	Homo sapiens	Metazoa	381	False
B9EJG8	Homo sapiens	Metazoa	249	True
O14777	Homo sapiens	Metazoa	642	False
P56405	Rattus norvegicus	Metazoa	263	True
Q8RXN6	Arabidopsis thaliana	Plants	485	False
Q9HB07	Homo sapiens	Metazoa	376	False
Q8CEG0	Mus musculus	Metazoa	392	True
P43896	Bos taurus	Metazoa	338	False
Q63801	Rattus norvegicus	Metazoa	678	False
Q04659	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	317	False
Q9Y265	Homo sapiens	Metazoa	456	False
Q91VB2	Mus musculus	Metazoa	477	False
Q6DBA5	Arabidopsis thaliana	Plants	205	False
Q9Y3S1	Homo sapiens	Metazoa	2297	False
Q9M7Q4	Arabidopsis thaliana	Plants	416	False
Q9ZVZ9	Arabidopsis thaliana	Plants	199	False
O77480	Bos taurus	Metazoa	390	False
Q86WP2	Homo sapiens	Metazoa	473	False
Q12857	Homo sapiens	Metazoa	509	False
Q9P7S6	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	274	False
Q9R154	Rattus norvegicus	Metazoa	780	True
Q9HCE9	Homo sapiens	Metazoa	1232	False
O75185	Homo sapiens	Metazoa	946	False
Q22557	Caenorhabditis elegans	Metazoa	368	False
K7W9N9	Solanum lycopersicum	Plants	285	False
P92504	Ascaris suum	Metazoa	112	False
P46938	Mus musculus	Metazoa	488	False
P51948	Homo sapiens	Metazoa	309	False
Q07395	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	620	False
Q9D915	Mus musculus	Metazoa	106	False
P29467	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	408	False
P40228	Arabidopsis thaliana	Plants	287	False
Q15678	Homo sapiens	Metazoa	1187	False
P49005	Homo sapiens	Metazoa	469	False
O35473	Mus musculus	Metazoa	141	False
P21269	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	546	False
Q16777	Homo sapiens	Metazoa	129	False
Q9UN81	Homo sapiens	Metazoa	338	False
O42860	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	320	False
Q9SCP7	Arabidopsis thaliana	Plants	359	False
Q86V81	Homo sapiens	Metazoa	257	False
C4R3D4	Komagataella phaffii (strain GS115 / ATCC 20864)	Fungi	461	True
P53327	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1967	False
O76001	Homo sapiens	Metazoa	311	True
Q6DD04	Xenopus laevis	Metazoa	898	False
Q7TQP3	Mus musculus	Metazoa	335	True
Q9H172	Homo sapiens	Metazoa	646	False
G2HK15	Caenorhabditis elegans	Metazoa	367	False
Q05050	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	843	False
Q8K3W2	Mus musculus	Metazoa	274	False
Q9HBG4	Homo sapiens	Metazoa	840	False
P48837	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	541	False
P13864	Mus musculus	Metazoa	1620	False
Q9ZP27	Avena sativa	Plants	578	False
Q8VZB2	Arabidopsis thaliana	Plants	221	True
Q17446	Caenorhabditis elegans	Metazoa	377	False
Q02535	Homo sapiens	Metazoa	119	False
Q920F5	Rattus norvegicus	Metazoa	492	False
Q8WUM9	Homo sapiens	Metazoa	679	True
Q53GL7	Homo sapiens	Metazoa	1025	False
Q86VP6	Homo sapiens	Metazoa	1230	False
P52631	Rattus norvegicus	Metazoa	770	False
P38863	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	823	False
O82230	Arabidopsis thaliana	Plants	182	False
Q10CE4	Oryza sativa subsp. japonica	Plants	369	False
Q9UKT9	Homo sapiens	Metazoa	509	False
P53990	Homo sapiens	Metazoa	364	False
P55064	Homo sapiens	Metazoa	265	True
Q9FNC7	Arabidopsis thaliana	Plants	717	False
Q19087	Caenorhabditis elegans	Metazoa	470	False
O48582	Arabidopsis thaliana	Plants	723	False
Q66JZ4	Mus musculus	Metazoa	499	False
P32567	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	862	False
G5ECU7	Caenorhabditis elegans	Metazoa	319	False
D0E0C2	Periplaneta americana	Metazoa	1553	False
P57743	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	89	False
P02252	Oryctolagus cuniculus	Metazoa	219	False
Q9USJ8	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	218	False
P11747	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	167	False
Q05753	Arabidopsis thaliana	Plants	435	False
Q8W2N5	Nicotiana tabacum	Plants	478	False
Q3U8K7	Mus musculus	Metazoa	883	False
Q9H1J1	Homo sapiens	Metazoa	476	False
Q9NX20	Homo sapiens	Metazoa	251	False
Q8S944	Arabidopsis thaliana	Plants	808	False
O01971	Caenorhabditis elegans	Metazoa	166	False
P38324	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	304	False
P26038	Homo sapiens	Metazoa	577	False
Q63009	Rattus norvegicus	Metazoa	353	False
Q7KZI7	Homo sapiens	Metazoa	788	False
Q04952	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1785	False
Q9SKB6	Arabidopsis thaliana	Plants	350	False
Q96RQ1	Homo sapiens	Metazoa	377	True
Q8TDR4	Homo sapiens	Metazoa	215	False
Q8L850	Arabidopsis thaliana	Plants	815	False
P40879	Homo sapiens	Metazoa	764	True
O22763	Arabidopsis thaliana	Plants	411	False
P50222	Homo sapiens	Metazoa	304	False
Q67UR2	Oryza sativa subsp. japonica	Plants	419	False
Q8N9R8	Homo sapiens	Metazoa	606	False
P68428	Triticum aestivum	Plants	136	False
P69244	Medicago sativa	Plants	136	False
Q9LXX5	Arabidopsis thaliana	Plants	262	False
C8VP82	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139)	Fungi	339	False
Q9UQ88	Homo sapiens	Metazoa	783	False
P61972	Rattus norvegicus	Metazoa	127	False
Q9D995	Mus musculus	Metazoa	334	False
P11940	Homo sapiens	Metazoa	636	False
Q08297	Mus musculus	Metazoa	339	False
P83565	Rattus norvegicus	Metazoa	206	False
Q9LIR6	Arabidopsis thaliana	Plants	575	False
P0CY10	Saccharomyces cerevisiae	Fungi	126	False
Q9VL25	Drosophila melanogaster	Metazoa	694	False
P70669	Mus musculus	Metazoa	749	True
B1AWL2	Mus musculus	Metazoa	2495	False
Q6DBR6	Danio rerio	Metazoa	334	False
P38074	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	348	False
P10852	Mus musculus	Metazoa	526	True
Q5PP37	Arabidopsis thaliana	Plants	473	False
P33759	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	307	False
Q9USP0	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	341	False
P34331	Caenorhabditis elegans	Metazoa	648	False
Q06623	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	655	False
Q16778	Homo sapiens	Metazoa	126	False
Q8L7C9	Arabidopsis thaliana	Plants	217	False
Q9ERB5	Mus musculus	Metazoa	715	True
P35413	Mus musculus	Metazoa	330	True
P37231	Homo sapiens	Metazoa	505	False
O43808	Homo sapiens	Metazoa	307	True
O88895	Mus musculus	Metazoa	428	False
Q14565	Homo sapiens	Metazoa	340	False
Q08436	Nicotiana plumbaginifolia	Plants	956	True
Q9JM05	Mus musculus	Metazoa	507	False
Q15560	Homo sapiens	Metazoa	299	False
O55171	Rattus norvegicus	Metazoa	453	False
B0XTT5	Aspergillus fumigatus (strain CBS 144.89 / FGSC A1163 / CEA10)	Fungi	247	False
P56485	Mus musculus	Metazoa	362	True
Q8WYP5	Homo sapiens	Metazoa	2266	False
Q9D5V6	Mus musculus	Metazoa	365	False
Q76JU9	Mus musculus	Metazoa	300	True
Q92731	Homo sapiens	Metazoa	530	False
P31111	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	875	False
Q96B42	Homo sapiens	Metazoa	140	True
Q69ZR9	Mus musculus	Metazoa	1610	False
P54898	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	871	False
Q49AM1	Homo sapiens	Metazoa	385	False
P07293	Oryctolagus cuniculus	Metazoa	1873	True
Q8LBZ7	Arabidopsis thaliana	Plants	279	False
P00431	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	361	False
Q9C909	Arabidopsis thaliana	Plants	289	False
Q61234	Mus musculus	Metazoa	503	False
Q8R3K3	Mus musculus	Metazoa	381	False
Q8NI27	Homo sapiens	Metazoa	1593	False
Q9UJQ4	Homo sapiens	Metazoa	1053	False
Q9HGL6	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	295	False
P23913	Gallus gallus	Metazoa	637	False
O13351	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	117	False
K9NVA6	Hematodinium sp	Other	132	False
Q9LG23	Arabidopsis thaliana	Plants	398	False
Q0GA42	Mus musculus	Metazoa	951	True
Q38893	Arabidopsis thaliana	Plants	558	False
Q06697	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	393	False
O54829	Mus musculus	Metazoa	469	False
O82804	Arabidopsis thaliana	Plants	695	False
Q5TM49	Macaca mulatta	Metazoa	360	False
A2APX8	Mus musculus	Metazoa	2009	False
Q9UK73	Homo sapiens	Metazoa	627	False
Q03001	Homo sapiens	Metazoa	7570	False
Q9HDZ6	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	155	False
O14174	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	473	False
P38838	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	269	False
Q9DC69	Mus musculus	Metazoa	377	False
Q8R400	Mus musculus	Metazoa	80	True
P81372	Alocasia macrorrhizos	Plants	97	False
Q93ZM7	Arabidopsis thaliana	Plants	572	False
P61077	Homo sapiens	Metazoa	147	False
P30543	Rattus norvegicus	Metazoa	410	True
Q1PDI2	Arabidopsis thaliana	Plants	487	False
P84872	Atropa belladonna	Plants	97	False
Q9PW38	Gallus gallus	Metazoa	736	False
Q3KPK4	Xenopus laevis	Metazoa	280	False
Q6IE81	Homo sapiens	Metazoa	842	False
P02240	Lupinus luteus	Plants	154	False
P20821	Bos taurus	Metazoa	173	False
W0SKS3	Petroselinum crispum	Plants	400	False
A3FPJ2	Caenorhabditis elegans	Metazoa	152	False
O74936	Yarrowia lipolytica (strain CLIB 122 / E 150)	Fungi	700	False
Q9XI73	Arabidopsis thaliana	Plants	190	False
Q84JH7	Arabidopsis thaliana	Plants	225	False
O88492	Mus musculus	Metazoa	1403	False
Q6GQQ9	Homo sapiens	Metazoa	843	False
Q06090	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	140	False
A2XFC1	Oryza sativa subsp. indica	Plants	442	False
P24941	Homo sapiens	Metazoa	298	False
P38633	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	127	False
Q0D9C4	Oryza sativa subsp. japonica	Plants	492	False
P35670	Homo sapiens	Metazoa	1465	False
Q61624	Mus musculus	Metazoa	794	False
Q8N5I2	Homo sapiens	Metazoa	433	False
Q54BD4	Dictyostelium discoideum	Other	931	False
K7MTW9	Glycine max	Plants	231	False
Q91439	Squalus acanthias	Metazoa	155	False
P82873	Arabidopsis thaliana	Plants	210	False
Q8IU81	Homo sapiens	Metazoa	584	False
P62277	Homo sapiens	Metazoa	151	False
P06180	Xenopus laevis	Metazoa	590	False
P24549	Mus musculus	Metazoa	501	False
K4D3V7	Solanum lycopersicum	Plants	475	False
Q7Z698	Homo sapiens	Metazoa	418	False
O74544	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	314	False
Q8K202	Mus musculus	Metazoa	482	False
P29972	Homo sapiens	Metazoa	269	True
Q9FXH7	Arabidopsis thaliana	Plants	345	False
E9Q4Z2	Mus musculus	Metazoa	2448	False
Q7JVP4	Drosophila melanogaster	Metazoa	1430	False
Q5QQ46	Trypanosoma brucei brucei	Other	528	False
Q16635	Homo sapiens	Metazoa	262	False
Q94AX2	Arabidopsis thaliana	Plants	277	False
Q8TDU6	Homo sapiens	Metazoa	330	True
Q925H1	Mus musculus	Metazoa	1281	False
Q80WM3	Mus musculus	Metazoa	160	False
Q9JIX9	Mus musculus	Metazoa	511	False
P53088	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	359	False
P08046	Mus musculus	Metazoa	533	False
Q9BPY3	Homo sapiens	Metazoa	351	False
P05221	Xenopus laevis	Metazoa	200	False
Q60465	Cricetulus longicaudatus	Metazoa	590	False
P37202	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	970	False
P82412	Spinacia oleracea	Plants	179	False
P13796	Homo sapiens	Metazoa	627	False
Q5SXM8	Homo sapiens	Metazoa	178	False
Q9SXJ6	Arabidopsis thaliana	Plants	309	False
Q05779	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	260	False
Q7TME0	Mus musculus	Metazoa	766	True
P50565	Chlamydomonas reinhardtii	Plants	153	False
O60231	Homo sapiens	Metazoa	1041	False
P54730	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	416	False
Q7Z3Z2	Homo sapiens	Metazoa	195	False
O13777	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	217	False
O43781	Homo sapiens	Metazoa	588	False
Q3SYG4	Homo sapiens	Metazoa	887	False
O94664	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	234	False
P35428	Mus musculus	Metazoa	282	False
Q9DBS9	Mus musculus	Metazoa	855	False
P07270	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	312	False
Q9BVL4	Homo sapiens	Metazoa	669	False
Q9ERG0	Mus musculus	Metazoa	753	False
P23225	Zea mays	Plants	1616	False
Q9JJN6	Mus musculus	Metazoa	81	False
P17486	Caenorhabditis elegans	Metazoa	223	False
P23230	Chlamydomonas reinhardtii	Plants	160	True
